Year,squirrel_id,taglft,tagrt,gr,locx,locy,reflo,sq_fate,2nd?,Confirmed present,OBS 1,Date 1,Date 2,CA1,CA2,Width,Length,No_Quad,Quad_area,Q1A_old,Q1A_new,Q1B_old,Q1B_new,Q2A_old,Q2A_new,Q2B_old,Q2B_new,Q3A_old,Q3A_new,Q3B_old,Q3B_new,Q4A_old,Q4A_new,Q4B_old,Q4B_new,total_old,total_new,
2017,,,,KL,-1.3,10.2,-110,1,N,Yes,SGD,2017-09-19,2017-09-21,3,4,580,810,8,0.9,4,1,71,0,3,0,0,16,4,0,0,0,63,0,0,0,145,17,
2017,,,,KL,-7.0,5.0,-75,1,N,Yes,SGD,2017-09-19,2017-09-21,1,OFF-GRID,,,,0.9,,,,,,,,,,,,,,,,,0,0,
2017,,,,KL,-7.0,3.1,-73,1,N,Yes,SGD,2017-09-19,2017-09-21,1,OFF-GRID,,,,0.9,,,,,,,,,,,,,,,,,0,0,
2017,,,,KL,-6.4,6.3,-66,1,N,Yes,SGD,2017-09-19,2017-09-21,1,1,570,555,8,0.9,4,0,2,0,1,0,0,0,0,0,1,0,0,0,5,0,13,0,
2017,,,,KL,-5.4,8.7,-59,1,N,Yes,SGD,2017-09-19,2017-09-21,2,1,770,740,8,0.9,15,0,0,0,2,0,0,0,9,0,2,3,11,23,0,0,39,26,
2017,,,,KL,-5.4,8.7,-59,7,N,Yes,SGD,2017-09-19,2017-09-21,2,DUPLICATE,,,,0.9,,,,,,,,,,,,,,,,,0,0,
2017,,,,KL,-5.0,5.0,-55,1,N,Yes,SGD,2017-09-19,2017-09-21,2,2,410,860,8,0.9,0,0,0,2,2,0,6,0,1,2,0,0,0,0,0,0,9,4,
2017,,,,KL,-4.9,3.3,-53,1,N,Yes,SGD,2017-09-19,2017-09-21,4,5,360,680,8,0.9,2,32,0,0,59,0,5,0,4,0,0,0,0,43,0,1,70,76,
2017,,,,KL,-3.0,8.0,-38,18,N,Yes,SGD,2017-09-19,2017-09-21,1,1,250,690,7,0.9,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,1,0,
2017,,,,KL,-2.9,6.5,-36.,18,N,Yes,SGD,2017-09-19,2017-09-21,1,1,240,320,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,
2017,,,,KL,-2.0,6.8,-27,1,N,Yes,SGD,2017-09-19,2017-09-21,3,3,720,810,8,0.9,5,0,10,0,0,19,0,0,52,0,5,0,23,2,0,0,95,21,
2017,,,,KL,-1.0,4.0,-14,18,N,Yes,SGD,2017-09-19,2017-09-21,3,3,470,800,8,0.9,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,
2017,,,,KL,-1.0,1.0,-11,1,N,Yes,SGD,2017-09-19,2017-09-21,5,5,470,690,8,0.9,1,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,42,
2017,,,,KL,-8.5,12.0,-8.12,19,Y,Yes,SGD,2017-09-19,2017-09-20,4,4,780,1210,8,0.9,15,0,3,0,1,0,0,0,0,14,4,10,3,0,0,0,26,24,
2017,,,,KL,-7.8,9.2,-7.9,1,N,Yes,SGD,2017-09-19,2017-09-20,4,4,550,950,8,0.9,22,0,2,0,0,0,1,0,1,1,16,0,54,0,16,1,112,2,
2017,,,,KL,-7.5,6.2,-7.6,1,N,Yes,SGD,2017-09-19,2017-09-21,3,3,650,840,8,0.9,0,0,0,0,1,0,0,0,0,4,0,4,0,0,0,0,1,8,
2017,,,,KL,-6.5,8.0,-6.8,19,Y,Yes,SGD,2017-09-19,2017-09-21,1,1,430,450,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,,,,KL,-5.4,6.0,-5.6,18,N,Yes,SGD,2017-09-19,2017-09-21,1,1,280,640,8,0.9,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,10,0,
2017,,,,KL,-4.6,10.0,-4.10,2,N,Yes,SGD,2017-09-19,2017-09-21,2,2,390,820,8,0.9,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,14,
2017,,,,KL,-3.8,0.0,-3.0,1,N,Yes,SGD,2017-09-19,2017-09-21,1,1,410,440,8,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,26,1,2,2,28,
2017,,,,KL,-2.5,6,-2.6,,,Yes,,,,,1,370,890,8,0.9,0,0,0,0,1,0,1,0,0,0,3,0,14,0,0,0,19,0,
2017,,,,KL,-2.4,11.0,-2.11,19,Y,Yes,SGD,2017-09-19,2017-09-21,1,1,440,1030,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,,,,KL,-0.3,12.0,-0.12,7,N,No,SGD,2017-09-19,2017-09-23,2,3,470,690,8,0.9,4,8,0,0,1,0,1,86,5,0,11,0,0,2,34,0,56,96,
2017,,,,KL,0.7,12.2,0.12,19,Y,Yes,SGD,2017-09-19,2017-09-23,1,1,490,660,8,0.9,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,
2017,,,,KL,0.0,5.0,05,1,N,Yes,SGD,2017-09-19,2017-09-23,3,3,490,890,8,0.9,38,0,16,0,17,0,0,0,12,1,5,0,15,104,0,0,103,105,
2017,,,,KL,-0.4,13.6,0.13.,1,N,No,SGD,2017-09-19,2017-09-23,1,1,570,640,8,0.9,0,0,0,1,1,1,0,0,0,1,3,0,0,0,0,0,4,3,
2017,,,,KL,0.5,6.6,0.6.,1,N,Yes,SGD,2017-09-19,2017-09-23,1,1,590,750,8,0.9,4,0,8,0,10,0,0,0,18,4,1,0,5,0,0,0,46,4,
2017,,,,KL,-1.7,8.2,-1.8.,1,N,Yes,SGD,2017-09-19,2017-09-23,4,4,480,650,8,0.9,40,0,0,15,11,0,3,0,14,3,4,0,6,0,0,0,78,18,
2017,,,,KL,-2.5,4.3,-2.4.,2,N,Yes,SGD,2017-09-19,2017-09-23,2,1,530,660,8,0.9,12,56,5,15,83,0,0,1,10,2,0,0,3,0,8,0,121,74,
2017,,,,KL,-6.5,10.8,-6.10.,19,Y,Yes,SGD,2017-09-19,2017-09-23,2,2,360,690,8,0.9,0,3,0,45,0,0,2,0,2,0,1,0,0,0,5,43,10,91,
2017,,,,KL,-7.7,12.7,-7.12.,18,N,Yes,SGD,2017-09-19,2017-09-23,1,1,630,720,8,0.9,4,0,0,0,32,0,5,0,14,0,13,0,43,0,0,0,111,0,
2017,,,,KL,A.8,13.3,A.13.,1,N,Yes,SGD,2017-09-19,2017-09-23,4,4,280,520,8,0.9,20,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,51,0,
2017,,,,KL,A.6,14.4,A.14.,1,N,Yes,SGD,2017-09-19,2017-09-23,4,4,290,450,8,0.9,0,1,1,0,2,0,1,99,0,0,0,0,0,3,0,0,4,103,
2017,,,,KL,A.0,10.5,A10.,2,N,Yes,SGD,2017-09-19,2017-09-23,4,3,450,650,8,0.9,7,0,1,0,2,1,0,0,1,0,0,50,0,0,0,0,11,51,
2017,,,,KL,A.1,15.5,A15.,1,N,No (owned by new tag adult),SGD,2017-09-19,2017-09-23,2,1,390,400,8,0.9,3,0,0,0,0,0,3,0,0,31,0,0,2,1,0,0,8,32,
2017,,,,KL,A.0,3.3,A3.,1,N,Yes,SGD,2017-09-19,2017-09-23,4,4,540,730,8,0.9,85,36,0,0,0,34,0,18,1,4,5,0,0,2,1,0,92,94,
2017,,,,KL,0.9,8.1,A8,1,N,Yes,SGD,2017-09-19,2017-09-23,4,3,570,680,8,0.9,39,0,0,0,12,85,8,37,33,0,10,0,7,0,0,0,109,122,
2017,,,,KL,B.6,10.5,B.10.,1,N,Yes,SGD,2017-09-19,2017-09-23,1,2,520,830,8,0.9,12,0,69,0,11,0,4,24,6,0,34,0,10,0,44,0,190,24,
2017,,,,KL,B.4,5.5,B.5.,1,N,Yes,SGD,2017-09-19,2017-09-23,1,1,590,820,8,0.9,2,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,19,0,
2017,,,,KL,A.9,11.6,B11.,18,N,Yes,SGD,2017-09-19,2017-09-23,1,1,225,470,8,0.9,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,4,1,
2017,,,,KL,B.1,15.3,B15.,1,N,Yes,SGD,2017-09-19,2017-09-23,4,4,410,650,8,0.9,0,2,0,0,0,12,0,0,0,0,2,4,0,0,0,23,2,41,
2017,,,,KL,A.9,2.0,B2,1,N,Yes,SGD,2017-09-19,2017-09-23,1,1,440,460,8,0.9,0,0,0,0,0,1,1,0,0,8,0,0,1,1,0,0,2,10,
2017,,,,KL,B.0,4.6,B4.,1,N,Yes,SGD,2017-09-19,2017-09-23,4,4,570,680,8,0.9,6,89,0,0,0,58,0,0,5,3,2,0,47,0,0,0,60,150,
2017,,,,KL,C.8,0.6,C.0.,1,N,Yes,SGD,2017-09-19,2017-09-23,4,4,420,1010,8,0.9,4,0,1,0,0,47,0,0,11,0,25,0,8,0,11,4,60,51,
2017,,,,KL,C.6,16.9,C.17,1,N,Yes,SGD,2017-09-19,2017-09-23,5,5,510,650,8,0.9,6,1,5,0,0,67,5,2,0,163,22,27,0,3,0,145,38,408,
2017,,,,KL,C.5,19.0,C.19.,1,N,Yes,SGD,2017-09-19,2017-09-23,1,1,590,640,8,0.9,0,33,0,2,2,2,1,3,0,0,10,0,0,16,0,139,13,195,
2017,,,,KL,C.5,9.4,C.9,2,N,Yes,SGD,2017-09-19,2017-09-23,1,1,390,690,8,0.9,0,1,0,1,1,0,0,0,0,0,0,0,11,0,3,0,15,2,
2017,,,,KL,C.0,12.9,C13,1,N,Yes,SGD,2017-09-19,2017-09-23,4,4,450,550,8,0.9,0,8,2,0,13,0,6,35,2,0,0,2,2,1,0,0,25,46,
2017,,,,KL,C.0,2.7,C2.,1,N,Yes,SGD,2017-09-19,2017-09-23,4,1,550,590,8,0.9,23,2,3,3,0,20,14,0,5,0,4,0,9,0,87,0,145,25,
2017,,,,KL,C.0,8.5,C8.,19,Y,Yes,SGD,2017-09-19,2017-09-23,1,1,390,470,8,0.9,1,4,0,10,0,16,0,0,1,0,0,0,3,0,0,0,5,30,
2017,,,,KL,D.5,5.2,D.5.,1,N,Yes,SGD,2017-09-19,2017-09-23,4,4,600,930,8,0.9,3,33,0,0,0,0,1,0,0,12,0,0,79,0,0,0,83,45,
2017,,,,KL,D.7,8.4,D.8.,1,N,Yes,SGD,2017-09-19,2017-09-23,4,4,290,540,8,0.9,0,0,0,0,0,56,0,3,0,0,0,3,1,1,0,0,1,63,
2017,,,,KL,C.8,15.0,D15,1,N,Yes,SGD,2017-09-19,2017-09-23,4,4,425,440,8,0.9,0,20,0,0,7,0,4,1,1,10,1,30,0,24,2,6,15,91,
2017,,,,KL,D.0,4,D4,1,N,Yes,SGD,2017-09-19,2017-09-23,4,4,510,520,8,0.9,0,46,0,2,2,5,2,169,0,99,0,5,0,1,0,0,4,327,
2017,,,,KL,D.3,7.0,D7,1,N,Yes,SGD,2017-09-19,2017-09-21,4,4,520,570,8,0.9,56,0,32,15,4,9,25,0,5,13,102,12,4,44,0,0,228,93,
2017,,,,KL,E.0,1.1,E1,1,N,Yes,SGD,2017-09-19,2017-09-21,4,4,560,650,8,0.9,38,0,0,32,4,0,32,0,0,74,45,16,74,1,20,1,213,124,
2017,,,,KL,D.8,10.9,E11,1,N,Yes,SGD,2017-09-19,2017-09-21,4,4,520,630,8,0.9,1,0,3,0,4,0,0,7,55,0,57,0,8,26,0,1,128,34,
2017,,,,KL,E.0,13.0,E13,1,N,Yes,SGD,2017-09-19,2017-09-21,2,1,350,380,8,0.9,0,0,0,0,0,57,10,0,1,0,0,0,0,0,0,0,11,57,
2017,,,,KL,D.9,14.6,E14.,1,N,Yes,DEB,2017-09-19,2017-09-21,1,1,450,580,8,0.9,11,0,3,1,2,0,1,3,4,0,1,0,14,0,6,0,42,4,
2017,,,,KL,E.0,15.0,E15,19,Y,Yes,DEB,2017-09-19,2017-09-21,4,4,430,490,8,0.9,0,5,0,0,0,0,0,7,0,0,0,12,0,61,0,0,0,85,
2017,,,,KL,E.0,3.5,E3.,19,Y,Yes,DEB,2017-09-19,2017-09-21,2,1,280,470,8,0.9,24,0,34,0,12,0,0,0,3,0,0,0,7,0,4,0,84,0,
2017,,,,KL,E.2,7.0,E7,18,N,Yes,DEB,2017-09-19,2017-09-21,4,2,430,455,8,0.9,0,60,0,16,0,0,4,0,0,3,0,0,0,50,1,0,5,129,
2017,,,,KL,E.0,9.5,E9.,19,Y,Yes,DEB,2017-09-19,2017-09-21,4,1,460,510,8,0.9,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,4,1,
2017,,,,KL,F.3,20.7,F.20.,1,N,Yes,DEB,2017-09-19,2017-09-21,2,2,350,800,8,0.9,1,0,53,0,0,0,0,26,0,1,0,1,0,0,0,0,54,28,
2017,,,,KL,F.5,21.0,F.21,1,N,Yes,DEB,2017-09-19,2017-09-21,4,4,460,700,8,0.9,11,0,14,0,8,107,4,0,6,0,53,0,26,0,14,0,136,107,
2017,,,,KL,F.0,1.0,F1,1,N,Yes,DEB,2017-09-19,2017-09-21,3,1,740,940,8,0.9,0,0,0,0,15,0,20,0,0,1,0,1,1,1,2,0,38,3,
2017,,,,KL,F.0,1.5,F1.,19,Y,Yes,DEB,2017-09-19,2017-09-21,2,1,330,810,8,0.9,5,0,2,0,0,2,1,0,3,0,0,1,0,0,0,0,11,3,
2017,,,,KL,F.0,17.0,F17,1,N,Yes,DEB,2017-09-19,2017-09-21,4,4,240,700,8,0.9,3,12,1,0,2,28,38,0,0,0,0,0,1,0,0,0,45,40,
2017,,,,KL,F.0,18.6,F18.,2,N,Yes,DEB,2017-09-19,2017-09-21,4,3,600,990,8,0.9,5,3,4,0,0,3,0,0,6,1,0,3,4,16,0,41,19,67,
2017,,,,KL,F.0,19.9,F20,19,Y,Yes,DEB,2017-09-19,2017-09-21,1,1,290,600,8,0.9,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,
2017,,,,KL,F.0,6.4,F6.,1,N,Yes,DEB,2017-09-19,2017-09-21,4,4,720,870,8,0.9,25,0,0,44,0,0,10,1,0,18,0,0,2,1,1,0,38,64,
2017,,,,KL,F.1,8.0,F8,1,N,Yes,DEB,2017-09-19,2017-09-21,3,2,600,710,8,0.9,22,1,23,0,6,0,0,0,2,5,0,0,5,15,1,70,59,91,
2017,,,,KL,G.5,17.9,G.18,1,N,Yes,DEB,2017-09-19,2017-09-21,3,2,440,310,8,0.9,0,2,0,9,0,1,0,18,0,0,0,0,0,2,0,0,0,32,
2017,,,,KL,G.3,2.0,G.2,1,N,Yes,DEB,2017-09-19,2017-09-20,5,4,600,710,8,0.9,2,8,2,2,1,6,1,9,10,4,6,0,8,0,0,0,30,29,
2017,,,,KL,G.5,6.5,G.6.,1,N,Yes,DEB,2017-09-19,2017-09-21,4,4,535,520,8,0.9,1,86,0,68,0,0,0,0,1,0,5,0,0,138,0,1,7,293,
2017,,,,KL,G.1,16.0,G16,1,N,Yes,DEB,2017-09-19,2017-09-21,2,3,680,830,8,0.9,0,6,0,0,0,22,0,0,0,0,0,0,0,1,0,18,0,47,
2017,,,,KL,G.0,20.5,G20.,1,N,Yes,DEB,2017-09-19,2017-09-21,1,1,450,610,8,0.9,0,36,0,0,0,0,1,3,0,0,0,2,0,1,0,0,1,42,
2017,,,,KL,G.1,3.6,G3.,1,N,Yes,DEB,2017-09-19,2017-09-20,5,4,505,805,8,0.9,2,69,0,0,0,1,0,0,6,34,0,0,8,0,0,1,16,105,
2017,,,,KL,G.0,4.5,G4.,1,N,Yes,DEB,2017-09-19,2017-09-20,2,1,405,590,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,,,,KL,G.0,5.0,G5,1,N,Yes,DEB,2017-09-19,2017-09-21,1,3,540,630,8,0.9,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,
2017,,,,KL,H.7,3.2,H.3.,1,N,Yes,DEB,2017-09-19,2017-09-24,4,4,710,820,8,0.9,6,13,9,,13,0,6,0,0,9,0,0,2,1,0,26,36,49,
2017,,,,KL,H.0,0.9,H1,1,N,Yes,DEB,2017-09-19,2017-09-20,4,4,565,760,8,0.9,4,0,0,1,1,6,0,9,0,39,0,2,0,0,1,0,6,57,
2017,,,,KL,H.0,11.2,H11,1,N,Yes,DEB,2017-09-19,2017-09-24,4,4,630,620,8,0.9,27,30,0,0,88,3,0,22,201,0,15,0,3,22,0,0,334,77,
2017,,,,KL,H.1,12.4,H12,1,N,Yes,DEB,2017-09-19,2017-09-24,4,4,500,590,8,0.9,0,20,0,0,0,107,0,3,0,67,0,0,13,74,2,0,15,271,
2017,,,,KL,G.9,14.9,H15,1,N,Yes,DEB,2017-09-19,2017-09-24,5,5,250,570,8,0.9,32,99,6,25,1,0,0,0,0,0,0,0,1,75,2,1,42,200,
2017,,,,KL,H.0,18.4,H18.,1,N,Yes,DEB,2017-09-19,2017-09-24,4,n/a,340,650,8,0.9,0,12,0,26,0,23,0,0,1,0,0,90,1,15,0,12,2,178,
2017,,,,KL,H.3,6.2,H6,1,N,Yes,DEB,2017-09-19,2017-09-21,4,4,350,1010,8,0.9,0,17,0,21,0,0,2,0,29,0,0,0,0,2,2,0,33,40,
2017,,,,KL,H.0,9.0,H9,1,N,Yes,DEB,2017-09-19,2017-09-24,5,4,440,860,8,0.9,22,9,2,17,2,45,0,0,0,0,0,7,1,0,0,1,27,79,
2017,,,,KL,I.6,16.0,I.16,1,N,Yes,DEB,2017-09-19,2017-09-24,2,1,385,830,8,0.9,20,0,0,0,0,0,2,17,4,0,0,0,3,0,21,0,50,17,
2017,,,,KL,I.5,1.8,I.2,18,N,Yes,DEB,2017-09-19,2017-09-20,3,1,500,560,8,0.9,0,17,0,0,0,0,0,0,0,0,0,0,1,0,13,0,14,17,
2017,,,,KL,I.5,20.5,I.20.,1,N,Yes,DEB,2017-09-19,2017-09-24,3,1,570,420,8,0.9,0,0,0,0,2,3,0,7,1,2,1,0,0,0,0,1,4,13,
2017,,,,KL,I.5,3.8,I.3.,1,N,Yes,DEB,2017-09-19,2017-09-24,2,1,350,540,8,0.9,0,0,0,0,0,20,0,0,2,0,2,15,0,0,1,0,5,35,
2017,,,,KL,I.6,6.3,I.6.,1,N,Yes,DEB,2017-09-19,2017-09-23,3,1,350,560,8,0.9,0,0,16,0,4,1,1,0,0,0,0,1,0,0,0,0,21,2,
2017,,,,KL,I.0,1.2,I1,18,N,Yes,DEB,2017-09-19,2017-09-23,4,1,430,1320,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
2017,,,,KL,H.9,10.9,I11,1,N,Yes,DEB,2017-09-19,2017-09-23,3,1,640,1270,8,0.9,20,0,0,34,3,0,0,0,43,0,38,1,9,0,45,0,158,35,
2017,,,,KL,I.0,11.5,I11.,1,N,Yes,DEB,2017-09-19,2017-09-23,4,1,460,680,8,0.9,4,0,3,0,4,0,8,0,0,7,2,0,0,0,0,2,21,9,
2017,,,,,,,I13,,,Yes,,,2017-09-26,na,1,320,330,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,,,,KL,I.1,19.4,I19.,2,N,Yes,DEB,2017-09-19,2017-09-24,4,1,350,430,8,0.9,1,0,7,0,0,0,0,0,0,0,0,0,1,0,2,0,11,0,
2017,,,,KL,I.2,2.8,I2.,1,N,Yes,DEB,2017-09-19,2017-09-22,3,1,895,1330,8,0.9,1,0,2,0,0,0,0,0,0,0,0,1,0,75,0,23,3,99,
2017,,,,KL,J.7,19.0,J.19,1,N,Yes,DEB,2017-09-19,2017-09-23,4,1,500,730,8,0.9,18,42,89,3,11,30,36,0,31,80,11,40,0,25,0,0,196,220,
2017,,,,KL,J.3,20.6,J.20.,18,N,No,DEB,2017-09-19,2017-09-24,4,1,350,560,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,,,,KL,J.3,6.7,J.6.,18,N,Yes,DEB,2017-09-19,2017-09-23,3,1,500,850,8,0.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
2017,,,,KL,J.7,9.0,J.9,1,N,Yes,DEB,2017-09-19,2017-09-23,4,4,480,970,8,0.9,21,3,13,0,2,114,19,0,29,0,0,0,0,0,2,0,86,117,
2017,,,,KL,J.0,1.0,J1,1,N,Yes,DEB,2017-09-19,2017-09-22,5,4,600,770,8,0.9,11,43,0,9,17,0,0,28,6,21,2,36,2,52,3,0,41,189,
2017,,,,KL,J.1,11.1,J11,1,N,Yes,DEB,2017-09-19,2017-09-23,4,1,520,1170,8,0.9,1,0,13,0,8,17,7,29,0,5,0,0,13,30,0,0,42,81,
2017,,,,KL,J.1,14.2,J14,1,N,Yes,DEB,2017-09-19,2017-09-23,4,2,470,1170,8,0.9,1,1,1,0,1,8,1,3,0,2,1,0,3,1,0,7,8,22,
2017,,,,KL,K.6,0.4,K.0.,1,N,No,DEB,2017-09-19,2017-09-22,2,1,350,700,8,0.9,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,6,1,
2017,,,,KL,K.7,14.9,K.15,19,Y,Not seen here,DEB,2017-09-19,2017-09-23,1,1,580,680,8,0.9,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,5,0,
2017,,,,KL,K.5,15.5,K.15.,18,N,Yes,DEB,2017-09-19,2017-09-23,3,1,470,590,8,0.9,4,0,0,2,16,0,0,0,9,0,0,2,0,0,1,0,30,4,
2017,,,,KL,J.8,1.6,K1.,1,N,Yes,DEB,2017-09-19,2017-09-22,1,1,350,650,8,0.9,0,0,0,0,0,49,0,0,1,1,3,1,0,22,0,10,4,83,
2017,,,,KL,K.1,17.5,K17.,1,N,Yes,DEB,2017-09-19,2017-09-23,1,1,380,630,8,0.9,0,1,0,43,1,4,1,0,0,34,3,0,4,0,3,0,12,82,
2017,,,,KL,K.0,6.2,K6,1,N,Yes,DEB,2017-09-19,2017-09-22,4,4,740,730,8,0.9,78,9,0,21,5,40,0,29,20,60,5,0,5,0,1,39,114,198,
2017,,,,KL,K.1,7.6,K7.,1,N,Yes,DEB,2017-09-19,2017-09-22,3,1,610,980,8,0.9,0,21,0,5,0,33,0,0,3,28,0,0,6,8,0,0,9,95,
2017,,,,KL,L.2,12.0,L.12,1,N,Yes,DEB,2017-09-19,2017-09-24,4,2,580,700,8,0.9,1,51,0,0,1,8,0,0,39,0,9,0,0,0,1,0,51,59,
2017,,,,KL,L.6,15.0,L.15,1,N,Yes,DEB,2017-09-19,2017-09-23,4,4,520,950,8,0.9,5,2,0,0,15,30,1,0,0,0,47,0,6,0,0,0,74,32,
2017,,,,KL,L.3,16.8,L.17,1,N,Yes,DEB,2017-09-19,2017-09-23,4,4,360,990,8,0.9,0,1,0,1,0,0,0,20,0,14,0,1,1,0,0,2,1,39,
2017,,,,KL,K.9,9.8,L10,2,N,Yes,DEB,2017-09-19,2017-09-24,4,4,480,780,8,0.9,5,0,0,0,4,27,0,10,13,0,10,0,15,0,2,2,49,39,
2017,,,,KL,K.6,10.5,L11,1,N,Yes,DEB,2017-09-19,2017-09-24,4,2,490,1030,8,0.9,5,5,1,0,4,1,5,0,7,0,1,0,2,6,6,19,31,31,
2017,,,,KL,L.2,13.5,L13.,1,N,Yes,DEB,2017-09-19,2017-09-23,2,1,250,930,8,0.9,3,0,0,0,0,0,1,0,9,0,2,0,11,0,2,0,28,0,
2017,,,,KL,K.9,5.9,L6,18,N,No (appears to be owned by O!/O!),DEB,2017-09-19,2017-09-22,1,1,190,300,8,0.9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,7,
2017,,,,KL,M.5,0.5,M.0.,18,N,Yes,DEB,2017-09-19,2017-09-24,3,2,370,390,8,0.9,0,0,0,0,0,0,0,0,0,0,0,41,0,1,30,29,30,71,
2017,,,,KL,M.6,12.5,M.12.,1,N,Yes,DEB,2017-09-19,2017-09-23,2,1,520,740,8,0.9,0,0,3,0,14,0,3,0,8,0,0,0,2,0,2,0,32,0,
2017,,,,KL,M.5,8,M.8,18,N,Yes,DEB,2017-09-19,2017-09-23,1,1,280,390,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,,,,KL,M.1,10.1,M10,1,N,Yes,DEB,2017-09-19,2017-09-24,1,1,280,600,8,0.9,0,0,0,0,1,0,0,0,1,0,0,0,0,16,2,0,4,16,
2017,,,,KL,L.8,13.9,M14,18,N,Yes,DEB,2017-09-19,2017-09-23,1,1,450,630,8,0.9,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,,7,0,
2017,,,,KL,M.0,7.0,M7,7,N,Yes,DEB,2017-09-19,2017-09-23,4,1,380,750,8,0.9,11,0,0,0,14,0,1,0,12,0,0,0,8,0,0,0,46,0,
2017,,,,KL,N.3,10.5,N.10.,1,N,Yes,DEB,2017-09-19,2017-09-23,1,1,410,390,8,0.9,0,0,4,0,0,0,0,0,0,1,0,0,0,45,0,0,4,46,
2017,,,,KL,N.2,2.4,N.2.,1,N,Yes,DEB,2017-09-19,2017-09-20,1,1,460,465,8,0.9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,
2017,,,,KL,N.1,1.3,N1.,1,N,Yes,DEB,2017-09-19,2017-09-22,2,1,480,540,8,0.9,2,3,0,0,10,0,0,39,5,0,48,0,1,0,23,0,89,42,
2017,,,,KL,N.0,8.7,N8.,1,N,Yes,DEB,2017-09-19,2017-09-24,1,1,440,570,8,0.9,1,8,1,0,4,0,0,0,0,0,0,1,0,2,1,0,7,11,
2017,,,,KL,N.5,6.5,N.6.,,N,Yes,,NA,2017-09-26,NA,1,480,510,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,
2017,,,,KL,O.7,9.9,O.10,19,Y,Yes,DEB,2017-09-19,2017-09-24,4,2,380,470,8,0.9,2,1,0,0,0,0,0,0,0,4,0,2,0,0,4,0,6,7,
2017,,,,KL,O.2,2.3,O.2.,1,N,Yes,DEB,2017-09-19,2017-09-19,4,4,430,800,8,0.9,2,50,2,0,0,0,0,0,0,0,0,0,1,0,2,0,7,50,
2017,,,,KL,O.5,8.0,O.8,19,Y,Yes,DEB,2017-09-19,2017-09-24,1,n/a,230,450,8,0.9,0,8,0,6,0,0,0,4,0,5,0,19,0,4,0,9,0,55,
2017,,,,KL,O.0,1.0,O1,2,N,Yes,DEB,2017-09-19,2017-09-24,5,5,540,920,8,0.9,18,159,0,0,0,0,0,4,0,24,0,5,61,234,12,0,91,426,
2017,,,,KL,O.5,6.4,O6,1,N,Yes,DEB,2017-09-19,2017-09-24,3,1,320,400,8,0.9,3,0,7,0,27,0,1,4,8,1,2,1,4,0,3,0,55,6,
2017,,,,KL,P.0,2.7,P.3,1,N,Yes,DEB,2017-09-19,2017-09-24,1,1,140,490,6,0.9,1,0,n/a,n/a,0,1,0,0,0,0,1,0,0,0,0,0,2,1,
2017,,,,KL,P.0,1.0,P1,1,N,No,DEB,2017-09-19,2017-09-24,4,2,190,310,8,0.9,0,5,0,0,0,47,0,36,0,3,0,56,0,5,0,2,0,154,
2017,,,,SU,-3.0,15.5,-315.,18,N,Yes,ZCF,2017-09-20,2017-09-24,1,3,460,700,8,0.9,5,0,0,4,0,19,1,0,19,55,1,0,0,13,0,0,26,91,
2017,,,,SU,-2.3,19.0,-219,1,N,Yes,ZCF,2017-09-20,2017-09-24,4,4,400,490,8,0.9,0,0,0,0,0,0,0,34,0,75,2,33,5,1,1,34,8,177,
